#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب
15090113401,م إبتدائية عقبة ابن نافع سبيبة  مكتب 1,0,0,0,0,2,3,74,8,1,1,1,0,1,1,0,1,0,0,1,1,3,0,170,65,1,8,17,359.0
15090113402,م إبتدائية عقبة ابن نافع سبيبة  مكتب 2,0,1,1,0,0,0,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,56,0,7,8,207.0
15090113501,م إبتدائية نهج الفراتي  - سبيبة  مكتب 1,2,1,0,1,4,1,93,1,0,1,0,0,0,1,3,1,0,1,0,0,3,2,179,47,0,15,8,364.0
15090113502,م إبتدائية نهج الفراتي  - سبيبة  مكتب 2,1,0,0,0,2,0,81,3,0,0,2,0,0,0,1,2,0,2,0,0,1,0,167,70,1,9,23,365.0
15090113503,م إبتدائية نهج الفراتي  - سبيبة  مكتب 3,0,0,0,0,0,1,53,4,1,0,0,0,2,0,1,1,0,0,0,0,1,0,164,83,0,7,18,336.0
15090113504,م إبتدائية نهج الفراتي  - سبيبة  مكتب 4,0,0,0,0,0,0,40,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,112,64,0,11,11,245.0
15090113505,م إبتدائية نهج الفراتي  - سبيبة  مكتب 5,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118,36,0,6,5,218.0
15090113601,م إبتدائية الشابي حي  الخضراء - سبيبة  مكتب 1,3,2,0,2,6,3,98,5,1,0,3,0,1,2,1,1,0,3,1,0,1,0,125,51,1,24,14,348.0
15090113602,م إبتدائية الشابي حي  الخضراء - سبيبة  مكتب 2,0,0,1,0,2,0,58,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98,45,0,7,5,224.0
15090213701,م إبتدائية ولجة عقيل - سبيبة الاحواز  مكتب 1,0,1,0,0,1,1,71,4,1,0,2,0,1,0,0,0,0,0,0,0,4,0,47,6,1,16,2,158.0
15090213801,م إبتدائية بوروين - سبيبة الاحواز  مكتب 1,1,0,0,1,0,1,39,9,4,0,1,0,1,0,0,0,0,1,1,1,0,0,55,44,0,8,0,167.0
15090213901,م إبتدائية نور المعارف - سبيبة الاحواز  مكتب 1,1,1,2,2,3,0,46,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2,123,16,2,5,16,224.0
