#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب
01010200802,م إبتدائية حي الزهور 5 / 2 - الزهور الخامس  مكتب 2,0,0,3,0,2,0,101,64,0,1,3,0,3,1,0,1,0,0,0,0,2,0,3,133,0,2,17,336
01010200901,م إبتدائية عقبة ابن نافع 1 - الزهور الخامس  مكتب 1,2,0,2,1,0,2,142,48,2,0,4,1,7,0,2,3,0,0,1,1,3,3,2,113,1,12,22,374
01010200902,م إبتدائية عقبة ابن نافع 1 - الزهور الخامس  مكتب 2,0,0,0,2,0,0,119,49,1,0,3,0,5,1,3,1,1,1,0,0,4,1,1,141,0,18,29,380
01010200903,م إبتدائية عقبة ابن نافع 1 - الزهور الخامس  مكتب 3,0,0,3,0,0,1,72,57,0,0,3,0,4,0,1,0,0,0,0,0,0,0,6,157,0,10,16,330
01010200904,م إبتدائية عقبة ابن نافع 1 - الزهور الخامس  مكتب 4,2,0,2,0,0,0,72,67,0,0,1,0,6,0,0,0,0,0,0,0,0,0,3,130,1,7,35,326
01010301001,م إبتدائية المشتل 1 - العقبة  مكتب 1,0,3,0,7,0,1,199,29,0,3,5,3,3,3,2,0,1,0,0,0,1,0,5,103,2,10,24,404
01010301002,م إبتدائية المشتل 1 - العقبة  مكتب 2,0,0,4,2,0,4,209,31,0,1,1,1,2,2,2,3,0,1,0,1,3,0,1,121,1,11,17,418
01010301003,م إبتدائية المشتل 1 - العقبة  مكتب 3,0,0,0,0,2,1,174,30,0,1,0,0,3,1,0,2,0,2,1,0,0,0,5,129,0,9,30,390
01010301004,م إبتدائية المشتل 1 - العقبة  مكتب 4,1,0,0,2,2,2,166,32,0,0,4,0,2,0,1,4,1,0,0,0,1,0,7,150,0,12,43,430
01010301005,م إبتدائية المشتل 1 - العقبة  مكتب 5,0,1,2,1,0,0,132,45,0,0,2,0,2,0,0,2,0,1,0,0,0,0,5,141,1,7,26,368
01010301006,م إبتدائية المشتل 1 - العقبة  مكتب 6,0,0,2,0,0,0,131,33,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,137,1,1,32,342
01010301007,م إبتدائية المشتل 1 - العقبة  مكتب 7,0,0,3,3,0,1,143,37,0,2,2,1,5,3,0,4,0,0,0,0,1,0,4,131,1,9,42,392
01010301008,م إبتدائية المشتل 1 - العقبة  مكتب 8,2,0,4,0,0,1,105,38,0,0,3,0,2,0,0,3,0,1,0,1,0,0,2,126,3,6,47,344
